SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
GlymaLee.06G228600.1.p,6,46476226,0.0258225086348176,0.218465539661899,769,0.379550343075079,0.383589986740581,0.501989567860855,0.0685194887111944
UWASoyPan03340,22,887,0.0273212583470988,0.237971391417425,769,0.379550343075079,0.383510475497888,0.510697367565,-0.0614601034068354
UWASoyPan02799,22,488,0.0377067009365472,0.270481144343303,769,0.379550343075079,0.383060218965785,0.67872061685785,0.0609539893872233
UWASoyPan00005,22,296,0.0409175983077587,0.136540962288687,769,0.379550343075079,0.382947108996273,0.710212599198955,-0.0705227437287945
UWASoyPan04757,22,270,0.0491327841329475,0.0104031209362809,769,0.379550343075079,0.382695652408745,0.823397692710775,-0.230916217084172
GlymaLee.18G076500.1.p,18,8487373,0.0509189261554672,0.00910273081924573,769,0.379550343075079,0.382646880293814,0.824886603718568,-0.244929679518052
GlymaLee.13G049500.1.p,13,17537148,0.054756750603169,0.0156046814044213,769,0.379550343075079,0.382547950915209,0.858444541714199,0.183720820168602
UWASoyPan01217,22,234,0.0570347717674852,0.137841352405722,769,0.379550343075079,0.382492652643748,0.866215596218681,0.0691734987640453
GlymaLee.06G229100.1.p,6,46555554,0.0613427316326539,0.378413524057217,769,0.379550343075079,0.38239422578001,0.903411138589993,-0.046587258830225
GlymaLee.20G160000.1.p,20,45484513,0.0716990754887418,0.00520156046814046,769,0.379550343075079,0.382184988982478,0.99850361492558,0.295991334424855
UWASoyPan01729,22,359,0.0719086965481385,0.0377113133940182,769,0.379550343075079,0.382181095615822,0.99850361492558,0.113168728796464
GlymaLee.16G175500.1.p,16,38489349,0.0748306204612971,0.143042912873862,769,0.379550343075079,0.382128061729618,1,0.0602551096985078
GlymaLee.16G130800.1.p,16,33636259,0.0766893810927603,0.0884265279583876,769,0.379550343075079,0.38209547154777,1,0.0737863015260061
GlymaLee.15G198600.1.p,15,46360913,0.0839448796432033,0.204161248374512,769,0.379550343075079,0.381975943187517,1,-0.0529196868071056
GlymaLee.06G230500.1.p,6,46786660,0.101489739407606,0.40962288686606,769,0.379550343075079,0.381727944571951,1,-0.0411902943773419
GlymaLee.16G175200.1.p,16,38454349,0.102381242517528,0.0325097529258778,769,0.379550343075079,0.381716619865981,1,0.11142004852644
UWASoyPan00725,22,576,0.104834876381729,0.106631989596879,769,0.379550343075079,0.381686001305803,1,-0.0633614862895211
GlymaLee.15G199500.1.p,15,46964277,0.108640094488231,0.253576072821847,769,0.379550343075079,0.381640039936749,1,0.0436995419938668
UWASoyPan03402,22,532,0.109083678327265,0.397919375812744,769,0.379550343075079,0.381634797610986,1,-0.0410901409658506
GlymaLee.06G229700.1.p,6,46699702,0.138318379594041,0.00390117035110538,769,0.379550343075079,0.38133325669915,1,0.282482530193249
GlymaLee.01G088400.1.p,1,39098160,0.141636561798801,0.0988296488946684,769,0.379550343075079,0.381303604741763,1,-0.0611849227049852
GlymaLee.07G059800.1.p,7,5914021,0.142290660515889,0.00910273081924573,769,0.379550343075079,0.381297851830914,1,0.182790810304866
GlymaLee.06G229300.1.p,6,46582039,0.154264943094741,0.488946684005202,769,0.379550343075079,0.381197521856285,1,-0.0347694460834882
UWASoyPan01876,22,352,0.157694430123769,0.154746423927178,769,0.379550343075079,0.381170406793348,1,-0.0462774204610052
GlymaLee.15G199700.1.p,15,47014727,0.168174653534898,0.00130039011703509,769,0.379550343075079,0.381091539556509,1,0.453051098874539
UWASoyPan05095,22,299,0.169776961150607,0.00390117035110533,769,0.379550343075079,0.381079978935701,1,-0.260508316481012
GlymaLee.16G075200.1.p,16,10446071,0.177650546419381,0.00390117035110538,769,0.379550343075079,0.381024939940968,1,-0.256337353405456
GlymaLee.18G075700.1.p,18,8318081,0.18058702138875,0.0520156046814044,769,0.379550343075079,0.381005130283773,1,0.0735434662629508
UWASoyPan04314,22,261,0.21425035638504,0.0845253576072822,769,0.379550343075079,0.380801802644117,1,-0.0540147511568674
GlymaLee.18G076600.1.p,18,8530607,0.228485517543996,0.0338101430429129,769,0.379550343075079,0.380726921270613,1,0.0799819414331395
UWASoyPan01330,22,494,0.228849569560007,0.260078023407022,769,0.379550343075079,0.380725080216159,1,-0.0328509257101222
GlymaLee.06G229500.1.p,6,46668585,0.230076311984529,0.0156046814044213,769,0.379550343075079,0.380718902334586,1,-0.115202517803382
GlymaLee.07G059500.1.p,7,5847947,0.237836112104267,0.011703511053316,769,0.379550343075079,0.380680724907775,1,0.129765350702002
UWASoyPan00670,22,177,0.25971169614609,0.0676202860858258,769,0.379550343075079,0.380580791840613,1,0.0530842784780834
GlymaLee.03G042000.1.p,3,6150979,0.285883498085187,0.113133940182055,769,0.379550343075079,0.380474132995369,1,0.0408827045711799
UWASoyPan00953,22,399,0.298626581269082,0.327698309492848,769,0.379550343075079,0.380426576513805,1,0.0266051612256399
UWASoyPan00542,22,1252,0.304160943436047,0.00130039011703511,769,0.379550343075079,0.380406727110676,1,-0.33723353505853
GlymaLee.06G230600.1.p,6,46799742,0.332538757737434,0.436931079323797,769,0.379550343075079,0.380311873828321,1,-0.0249171413619602
UWASoyPan01973,22,270,0.356898248036844,0.219765929778934,769,0.379550343075079,0.380238673330164,1,-0.026397072237887
GlymaLee.16G111400.1.p,16,31003491,0.36329385567702,0.0143042912873862,769,0.379550343075079,0.380220576380598,1,0.0909747394672848
GlymaLee.06G267900.1.p,6,51554381,0.374776348625683,0.0182054616384916,769,0.379550343075079,0.380189169510194,1,0.0792363062786876
GlymaLee.03G070600.1.p,3,27977340,0.387751783458312,0.0884265279583876,769,0.379550343075079,0.380155267408177,1,-0.0360065028092684
GlymaLee.01G030800.1.p,1,3542206,0.394103735833204,0.00130039011703509,769,0.379550343075079,0.380139254245334,1,0.279923074704243
GlymaLee.16G075000.1.p,16,10287565,0.395456862876668,0.00520156046814046,769,0.379550343075079,0.380135890891696,1,-0.140684263599468
UWASoyPan00202,22,273,0.399511846315614,0.370611183355006,769,0.379550343075079,0.380125910522421,1,-0.0213302340283086
GlymaLee.18G081000.1.p,18,9207899,0.418562434766479,0.00520156046814046,769,0.379550343075079,0.380080929652059,1,0.133010270169336
GlymaLee.15G198800.1.p,15,46378414,0.447609027130621,0.00390117035110538,769,0.379550343075079,0.380017943408915,1,0.144304898422206
GlymaLee.20G043600.1.p,20,20416633,0.45805983824643,0.00130039011703509,769,0.379550343075079,0.379996799380553,1,-0.243451387212758
GlymaLee.03G045500.1.p,3,7060057,0.46262534020072,0.422626788036411,769,0.379550343075079,0.379987799509108,1,0.0181401801714061
GlymaLee.16G175600.1.p,16,38496432,0.49164938852107,0.0650195058517555,769,0.379550343075079,0.379933766481247,1,-0.0339983723591573
UWASoyPan02043,22,381,0.492692806737532,0.128738621586476,769,0.379550343075079,0.379931921927911,1,-0.0243352435753346
UWASoyPan03230,22,272,0.497216299323223,0.0247074122236671,769,0.379550343075079,0.379924000581951,1,0.0521137076885003
GlymaLee.07G060100.1.p,7,5995484,0.505839913912534,0.00130039011703509,769,0.379550343075079,0.379909232462091,1,0.21830153282383
GlymaLee.03G070700.1.p,3,28015986,0.515002313590743,0.0923276983094928,769,0.379550343075079,0.379894008072744,1,-0.0266051435748302
GlymaLee.10G034600.1.p,10,3320931,0.517367837797956,0.0832249674902471,769,0.379550343075079,0.379890153711156,1,-0.0278078931434003
GlymaLee.13G160200.1.p,13,31003814,0.526495627289878,0.00650195058517555,769,0.379550343075079,0.379875567408388,1,0.0930686579750954
GlymaLee.03G045600.1.p,3,7085900,0.533357924432345,0.100130039011703,769,0.379550343075079,0.379864894879378,1,-0.0246573708801439
UWASoyPan00326,22,266,0.561397211663204,0.184655396618986,769,0.379550343075079,0.379823783001001,1,-0.0178970281368027
GlymaLee.06G228900.1.p,6,46534448,0.576346176956667,0.250975292587776,769,0.379550343075079,0.379803420774731,1,-0.0176733209319391
GlymaLee.06G232800.1.p,6,47279730,0.588553276716454,0.482444733420026,769,0.379550343075079,0.379787552983813,1,0.0129446694525428
GlymaLee.15G199200.1.p,15,46802755,0.599298444301573,0.237971391417425,769,0.379550343075079,0.379774130733058,1,0.0146577810957078
GlymaLee.03G045400.1.p,3,7010015,0.631882834883411,0.0208062418725617,769,0.379550343075079,0.37973639752039,1,0.0396346932835385
GlymaLee.03G045700.1.p,3,7283388,0.64084100986872,0.345903771131339,769,0.379550343075079,0.379726772098161,1,0.0116722229300761
GlymaLee.07G070200.1.p,7,7130614,0.673113526436687,0.0806241872561768,769,0.379550343075079,0.379694616874001,1,-0.0183560483867478
GlymaLee.18G175400.1.p,18,53767372,0.68310986704287,0.00390117035110538,769,0.379550343075079,0.379685427158956,1,0.0773991396769134
GlymaLee.20G036300.1.p,20,10992199,0.684827158771358,0.0143042912873862,769,0.379550343075079,0.379683883960887,1,0.040644385737366
GlymaLee.20G036500.1.p,20,11048819,0.684827158771358,0.0143042912873862,769,0.379550343075079,0.379683883960887,1,0.040644385737366
GlymaLee.18G226900.1.p,18,58839992,0.704132590035531,0.0104031209362809,769,0.379550343075079,0.379667237354318,1,-0.0442444567090092
GlymaLee.06G232600.1.p,6,47173084,0.716127246580912,0.0676202860858257,769,0.379550343075079,0.379657529855746,1,-0.017571504041527
UWASoyPan03336,22,248,0.724936824245383,0.17815344603381,769,0.379550343075079,0.379650702409048,1,0.0111485679782783
GlymaLee.08G283400.1.p,8,45036636,0.751185262757329,0.00130039011703509,769,0.379550343075079,0.379631835896646,1,-0.103961368579689
GlymaLee.16G176600.1.p,16,38559905,0.773840500966914,0.00130039011703509,769,0.379550343075079,0.379617273356265,1,0.0948434845049633
GlymaLee.16G176700.1.p,16,38562059,0.773840500966914,0.00130039011703509,769,0.379550343075079,0.379617273356265,1,0.0948434845049633
GlymaLee.18G076300.1.p,18,8428804,0.776039231905078,0.046814044213264,769,0.379550343075079,0.379615942699412,1,-0.016091279017683
UWASoyPan01418,22,410,0.777962776949344,0.323797139141743,769,0.379550343075079,0.379614790420575,1,0.00734107960970043
UWASoyPan03233,22,224,0.792585876327827,0.0533159947984395,769,0.379550343075079,0.379606388673409,1,0.0140344486186328
GlymaLee.16G074200.1.p,16,10068645,0.803887700651005,0.00130039011703509,769,0.379550343075079,0.379600323343929,1,-0.081433721266535
GlymaLee.06G230700.1.p,6,46812230,0.813757103026007,0.00520156046814046,769,0.379550343075079,0.37959532741106,1,-0.038787532732556
GlymaLee.13G160100.1.p,13,30973637,0.826919099302666,0.00520156046814046,769,0.379550343075079,0.379589094933747,1,0.0358968683753176
GlymaLee.03G045900.1.p,3,7388482,0.836548582679035,0.365409622886866,769,0.379550343075079,0.379584842771657,1,-0.00507859410268763
GlymaLee.17G162900.1.p,17,20631792,0.83820308730679,0.00130039011703509,769,0.379550343075079,0.379584138114925,1,0.066951098333675
GlymaLee.18G227000.1.p,18,58850534,0.850337607405171,0.00390117035110538,769,0.379550343075079,0.379579200583859,1,-0.0358305472020675
GlymaLee.03G040000.1.p,3,5773934,0.866083872628671,0.0104031209362809,769,0.379550343075079,0.379573392724868,1,0.0196727610158689
GlymaLee.12G118000.1.p,12,16022091,0.876427118799593,0.00130039011703509,769,0.379550343075079,0.379569941877501,1,0.0510861057495049
GlymaLee.06G233000.1.p,6,47349640,0.898416008903002,0.00130039011703509,769,0.379550343075079,0.379563552790361,1,-0.0418588558048896
GlymaLee.16G175900.1.p,16,38505422,0.901467723484278,0.0156046814044213,769,0.379550343075079,0.379562767023119,1,0.0118847837164537
UWASoyPan00043,22,467,0.902047386530928,0.0572171651495449,769,0.379550343075079,0.379562620533906,1,0.00645411153200071
UWASoyPan04211,22,750,0.912724553846339,0.00130039011703511,769,0.379550343075079,0.379560079661075,1,-0.035936494191405
UWASoyPan04912,22,188,0.912724553846339,0.00130039011703511,769,0.379550343075079,0.379560079661075,1,-0.035936494191405
GlymaLee.14G022200.1.p,14,1797051,0.922291891007508,0.0169050715214565,769,0.379550343075079,0.379558055545667,1,-0.00899625366092494
GlymaLee.06G229900.1.p,6,46723582,0.926866119888701,0.00130039011703509,769,0.379550343075079,0.379557171807706,1,0.0301103327608416
UWASoyPan05312,22,248,0.940349089199916,0.093628088426528,769,0.379550343075079,0.379554881734491,1,-0.0030599732890686
UWASoyPan00201,22,232,0.956922323111771,0.0325097529258778,769,0.379550343075079,0.379552707955525,1,0.00361926137083635
UWASoyPan03261,22,320,0.960701841955693,0.401820546163849,769,0.379550343075079,0.379552310861654,1,-0.00121246861849267
GlymaLee.20G036200.1.p,20,10990898,0.965311904445053,0.0130039011703511,769,0.379550343075079,0.379551875985283,1,0.00456675513487426
GlymaLee.18G075900.1.p,18,8369951,0.972996985923655,0.0104031209362809,769,0.379550343075079,0.379551271768094,1,-0.00394341297426593
GlymaLee.03G042100.1.p,3,6157517,0.975085537845953,0.343302990897269,769,0.379550343075079,0.379551133619005,1,-0.000843388910666487
GlymaLee.03G038500.1.p,3,5611702,0.986490673924349,0.00260078023407018,769,0.379550343075079,0.379550575450646,1,-0.00394520631937212
GlymaLee.19G105700.1.p,19,41330334,0.98934179618823,0.0104031209362809,769,0.379550343075079,0.379550487710756,1,0.00156058331833719
GlymaLee.03G037900.1.p,3,5537134,0.996879480114824,0.00130039011703509,769,0.379550343075079,0.379550355472679,1,-0.00128315326628581
GlymaLee.18G081100.1.p,18,9244416,0.999084756873885,0.011703511053316,769,0.379550343075079,0.379550344141564,1,0.000126611471813476
GlymaLee.01G010200.1.p,1,1052502,1,0,769,NA,NA,1,NA
GlymaLee.01G010400.1.p,1,1063378,1,0,769,NA,NA,1,NA
GlymaLee.01G011700.1.p,1,1194202,1,0,769,NA,NA,1,NA
GlymaLee.01G012500.1.p,1,1261953,1,0,769,NA,NA,1,NA
GlymaLee.01G030300.1.p,1,3459549,1,0,769,NA,NA,1,NA
GlymaLee.01G030700.1.p,1,3514880,1,0,769,NA,NA,1,NA
GlymaLee.01G031000.1.p,1,3587211,1,0,769,NA,NA,1,NA
GlymaLee.01G032700.1.p,1,3777483,1,0,769,NA,NA,1,NA
GlymaLee.01G033000.1.p,1,3832299,1,0,769,NA,NA,1,NA
GlymaLee.01G036000.1.p,1,4285304,1,0,769,NA,NA,1,NA
GlymaLee.01G042800.1.p,1,5563614,1,0,769,NA,NA,1,NA
GlymaLee.01G056700.1.p,1,10323026,1,0,769,NA,NA,1,NA
GlymaLee.01G088500.1.p,1,39116433,1,0,769,NA,NA,1,NA
GlymaLee.01G097800.1.p,1,44981654,1,0,769,NA,NA,1,NA
GlymaLee.01G097900.1.p,1,45063558,1,0,769,NA,NA,1,NA
GlymaLee.01G099000.1.p,1,45274788,1,0,769,NA,NA,1,NA
GlymaLee.01G099900.1.p,1,45633579,1,0,769,NA,NA,1,NA
GlymaLee.01G115200.1.p,1,50317610,1,0,769,NA,NA,1,NA
GlymaLee.01G136600.1.p,1,52655530,1,0,769,NA,NA,1,NA
GlymaLee.01G148500.1.p,1,53688369,1,0,769,NA,NA,1,NA
GlymaLee.01G148600.1.p,1,53694110,1,0,769,NA,NA,1,NA
GlymaLee.01G182700.1.p,1,56841248,1,0,769,NA,NA,1,NA
GlymaLee.02G021300.1.p,2,2167966,1,0,769,NA,NA,1,NA
GlymaLee.02G021400.1.p,2,2172118,1,0,769,NA,NA,1,NA
GlymaLee.02G021500.1.p,2,2174370,1,0,769,NA,NA,1,NA
GlymaLee.02G021600.1.p,2,2177214,1,0,769,NA,NA,1,NA
GlymaLee.02G023600.1.p,2,2377776,1,0,769,NA,NA,1,NA
GlymaLee.02G027300.1.p,2,2796431,1,0,769,NA,NA,1,NA
GlymaLee.02G027800.1.p,2,2848946,1,0,769,NA,NA,1,NA
GlymaLee.02G029800.1.p,2,3075893,1,0,769,NA,NA,1,NA
GlymaLee.02G029900.1.p,2,3079291,1,0,769,NA,NA,1,NA
GlymaLee.02G038400.1.p,2,3985481,1,0,769,NA,NA,1,NA
GlymaLee.02G100000.1.p,2,11284149,1,0,769,NA,NA,1,NA
GlymaLee.02G158100.1.p,2,35635189,1,0,769,NA,NA,1,NA
GlymaLee.02G187800.1.p,2,44845498,1,0,769,NA,NA,1,NA
GlymaLee.02G242900.1.p,2,50472624,1,0,769,NA,NA,1,NA
GlymaLee.02G243000.1.p,2,50483302,1,0,769,NA,NA,1,NA
GlymaLee.02G248800.1.p,2,50924912,1,0,769,NA,NA,1,NA
GlymaLee.02G248900.1.p,2,50927774,1,0,769,NA,NA,1,NA
GlymaLee.03G031000.1.p,3,4154508,1,0,769,NA,NA,1,NA
GlymaLee.03G032400.1.p,3,4435347,1,0,769,NA,NA,1,NA
GlymaLee.03G032600.1.p,3,4462063,1,0,769,NA,NA,1,NA
GlymaLee.03G032800.1.p,3,4486697,1,0,769,NA,NA,1,NA
GlymaLee.03G032900.1.p,3,4505695,1,0,769,NA,NA,1,NA
GlymaLee.03G033000.1.p,3,4558277,1,0,769,NA,NA,1,NA
GlymaLee.03G034100.1.p,3,4810603,1,0,769,NA,NA,1,NA
GlymaLee.03G034300.1.p,3,4840460,1,0,769,NA,NA,1,NA
GlymaLee.03G037200.1.p,3,5451110,1,0,769,NA,NA,1,NA
GlymaLee.03G037400.1.p,3,5465533,1,0,769,NA,NA,1,NA
GlymaLee.03G037600.1.p,3,5480531,1,0,769,NA,NA,1,NA
GlymaLee.03G037800.1.p,3,5503441,1,0,769,NA,NA,1,NA
GlymaLee.03G038100.1.p,3,5563744,1,0,769,NA,NA,1,NA
GlymaLee.03G038300.1.p,3,5588253,1,0,769,NA,NA,1,NA
GlymaLee.03G038800.1.p,3,5637678,1,0,769,NA,NA,1,NA
GlymaLee.03G039000.1.p,3,5651400,1,0,769,NA,NA,1,NA
GlymaLee.03G039200.1.p,3,5665320,1,0,769,NA,NA,1,NA
GlymaLee.03G039400.1.p,3,5680735,1,0,769,NA,NA,1,NA
GlymaLee.03G039500.1.p,3,5733082,1,0,769,NA,NA,1,NA
GlymaLee.03G039700.1.p,3,5751918,1,0,769,NA,NA,1,NA
GlymaLee.03G040100.1.p,3,5804238,1,0,769,NA,NA,1,NA
GlymaLee.03G040900.1.p,3,5971326,1,0,769,NA,NA,1,NA
GlymaLee.03G041400.1.p,3,6062129,1,0,769,NA,NA,1,NA
GlymaLee.03G041800.1.p,3,6104573,1,0,769,NA,NA,1,NA
GlymaLee.03G042400.1.p,3,6211283,1,0,769,NA,NA,1,NA
GlymaLee.03G042500.1.p,3,6226108,1,0,769,NA,NA,1,NA
GlymaLee.03G042700.1.p,3,6250576,1,0,769,NA,NA,1,NA
GlymaLee.03G045200.1.p,3,6929561,1,0,769,NA,NA,1,NA
GlymaLee.03G061600.1.p,3,20107010,1,0,769,NA,NA,1,NA
GlymaLee.03G061700.1.p,3,20185367,1,0,769,NA,NA,1,NA
GlymaLee.03G063600.1.p,3,20705374,1,0,769,NA,NA,1,NA
GlymaLee.03G070200.1.p,3,27843327,1,0,769,NA,NA,1,NA
GlymaLee.03G070300.1.p,3,27850455,1,0,769,NA,NA,1,NA
GlymaLee.03G106900.1.p,3,37417116,1,0,769,NA,NA,1,NA
GlymaLee.04G100300.1.p,4,12354255,1,0,769,NA,NA,1,NA
GlymaLee.04G106500.1.p,4,16155413,1,0,769,NA,NA,1,NA
GlymaLee.04G114600.1.p,4,20940413,1,0,769,NA,NA,1,NA
GlymaLee.04G180300.1.p,4,50366582,1,0,769,NA,NA,1,NA
GlymaLee.05G006600.1.p,5,674490,1,0,769,NA,NA,1,NA
GlymaLee.05G044700.1.p,5,4317947,1,0,769,NA,NA,1,NA
GlymaLee.05G074800.1.p,5,17112562,1,0,769,NA,NA,1,NA
GlymaLee.05G075000.1.p,5,17417131,1,0,769,NA,NA,1,NA
GlymaLee.05G075100.1.p,5,17431118,1,0,769,NA,NA,1,NA
GlymaLee.05G141100.1.p,5,36828213,1,0,769,NA,NA,1,NA
GlymaLee.05G141200.1.p,5,36849428,1,0,769,NA,NA,1,NA
GlymaLee.05G180500.1.p,5,40385723,1,0,769,NA,NA,1,NA
GlymaLee.06G065700.1.p,6,5804395,1,0,769,NA,NA,1,NA
GlymaLee.06G134700.1.p,6,12243059,1,0,769,NA,NA,1,NA
GlymaLee.06G154900.1.p,6,14310847,1,0,769,NA,NA,1,NA
GlymaLee.06G210500.1.p,6,39789762,1,0,769,NA,NA,1,NA
GlymaLee.06G215900.1.p,6,42620765,1,0,769,NA,NA,1,NA
GlymaLee.06G221200.1.p,6,44269195,1,0,769,NA,NA,1,NA
GlymaLee.06G222300.1.p,6,44764891,1,0,769,NA,NA,1,NA
GlymaLee.06G222400.1.p,6,44772415,1,0,769,NA,NA,1,NA
GlymaLee.06G222600.1.p,6,44799304,1,0,769,NA,NA,1,NA
GlymaLee.06G224900.1.p,6,45656875,1,0,769,NA,NA,1,NA
GlymaLee.06G225200.1.p,6,45687123,1,0,769,NA,NA,1,NA
GlymaLee.06G225500.1.p,6,45787117,1,0,769,NA,NA,1,NA
GlymaLee.06G225900.1.p,6,45819631,1,0,769,NA,NA,1,NA
GlymaLee.06G226600.1.p,6,46071900,1,0,769,NA,NA,1,NA
GlymaLee.06G226700.1.p,6,46115672,1,0,769,NA,NA,1,NA
GlymaLee.06G226900.1.p,6,46185376,1,0,769,NA,NA,1,NA
GlymaLee.06G227000.1.p,6,46209758,1,0,769,NA,NA,1,NA
GlymaLee.06G228700.1.p,6,46517229,1,0,769,NA,NA,1,NA
GlymaLee.06G228800.1.p,6,46527925,1,0,769,NA,NA,1,NA
GlymaLee.06G229600.1.p,6,46698045,1,0,769,NA,NA,1,NA
GlymaLee.06G231000.1.p,6,46871644,1,0,769,NA,NA,1,NA
GlymaLee.06G231200.1.p,6,46893441,1,0,769,NA,NA,1,NA
GlymaLee.06G232700.1.p,6,47180056,1,0,769,NA,NA,1,NA
GlymaLee.06G233100.1.p,6,47355671,1,0,769,NA,NA,1,NA
GlymaLee.06G245700.1.p,6,48987563,1,0,769,NA,NA,1,NA
GlymaLee.06G266800.1.p,6,51426995,1,0,769,NA,NA,1,NA
GlymaLee.06G267800.1.p,6,51542518,1,0,769,NA,NA,1,NA
GlymaLee.06G268000.1.p,6,51560746,1,0,769,NA,NA,1,NA
GlymaLee.06G271900.1.p,6,52031371,1,0,769,NA,NA,1,NA
GlymaLee.06G274000.1.p,6,52237703,1,0,769,NA,NA,1,NA
GlymaLee.06G276900.1.p,6,52511407,1,0,769,NA,NA,1,NA
GlymaLee.07G007100.1.p,7,590004,1,0,769,NA,NA,1,NA
GlymaLee.07G034100.1.p,7,3091885,1,0,769,NA,NA,1,NA
GlymaLee.07G058000.1.p,7,5651677,1,0,769,NA,NA,1,NA
GlymaLee.07G058200.1.p,7,5681620,1,0,769,NA,NA,1,NA
GlymaLee.07G058700.1.p,7,5732405,1,0,769,NA,NA,1,NA
GlymaLee.07G059300.1.p,7,5796034,1,0,769,NA,NA,1,NA
GlymaLee.07G059600.1.p,7,5875743,1,0,769,NA,NA,1,NA
GlymaLee.07G060500.1.p,7,6058981,1,0,769,NA,NA,1,NA
GlymaLee.07G060700.1.p,7,6105953,1,0,769,NA,NA,1,NA
GlymaLee.07G060900.1.p,7,6147155,1,0,769,NA,NA,1,NA
GlymaLee.07G062700.1.p,7,6366682,1,0,769,NA,NA,1,NA
GlymaLee.07G071900.1.p,7,7359820,1,0,769,NA,NA,1,NA
GlymaLee.07G072200.1.p,7,7399371,1,0,769,NA,NA,1,NA
GlymaLee.07G109600.1.p,7,14869276,1,0,769,NA,NA,1,NA
GlymaLee.07G162300.1.p,7,37687600,1,0,769,NA,NA,1,NA
GlymaLee.07G165000.1.p,7,37986467,1,0,769,NA,NA,1,NA
GlymaLee.08G007100.1.p,8,619445,1,0,769,NA,NA,1,NA
GlymaLee.08G015100.1.p,8,1298034,1,0,769,NA,NA,1,NA
GlymaLee.08G109900.1.p,8,9311239,1,0,769,NA,NA,1,NA
GlymaLee.08G110100.1.p,8,9320987,1,0,769,NA,NA,1,NA
GlymaLee.08G114200.1.p,8,9615537,1,0,769,NA,NA,1,NA
GlymaLee.08G114400.1.p,8,9633143,1,0,769,NA,NA,1,NA
GlymaLee.08G148400.1.p,8,12617345,1,0,769,NA,NA,1,NA
GlymaLee.08G179300.1.p,8,15834035,1,0,769,NA,NA,1,NA
